price_idr,district,bedrooms,bathrooms,garage,land_size_m2,building_size_m2,cluster,pool,mrt,tol,mall,city_Jakarta Barat,city_Jakarta Pusat,city_Jakarta Selatan,city_Jakarta Timur,city_Jakarta Utara
21.947041268862645,pulo gadung,4.0,4.0,0.0,4.663439094112067,4.804021044733257,0,0,0,0,0,0,0,0,1,0
20.94640938906062,duren sawit,3.0,2.0,3.0,4.143134726391533,4.61512051684126,0,0,0,1,0,0,0,0,1,0
21.338451476577184,cakung,3.0,3.0,2.0,4.795790545596741,5.3981627015177525,0,0,0,0,0,0,0,0,1,0
23.182854678835593,pulo gadung,7.0,7.0,4.0,5.860786223465865,5.8888779583328805,0,0,0,0,0,0,0,0,1,0
22.33270374958051,pulo gadung,4.0,3.0,2.0,5.488937726156687,5.303304908059076,0,0,0,0,0,0,0,0,1,0
21.678777282358464,pulo gadung,2.0,1.0,0.0,5.198497031265826,4.61512051684126,0,0,0,0,0,0,0,0,1,0
20.9055873945737,cipayung,4.0,3.0,4.0,5.3471075307174685,5.262690188904886,0,0,0,0,0,0,0,0,1,0
21.12873094572124,duren sawit,5.0,3.0,2.0,4.897839799950911,5.111987788356544,0,0,0,0,0,0,0,0,1,0
21.947041268862645,pulo gadung,5.0,3.0,2.0,5.1647859739235145,4.983606621708336,0,0,0,0,0,0,0,0,1,0
21.22404112546496,duren sawit,3.0,2.0,1.0,4.204692619390966,4.709530201312334,0,0,0,0,0,0,0,0,1,0
21.465203182151978,pulo gadung,4.0,3.0,1.0,4.51085950651685,4.948759890378168,0,0,0,0,0,0,0,0,1,0
21.253894088596816,pulo gadung,3.0,2.0,1.0,4.07753744390572,4.584967478670572,0,0,0,0,1,0,0,0,1,0
21.253894088596816,duren sawit,3.0,2.0,2.0,4.07753744390572,4.584967478670572,0,0,0,0,0,0,0,0,1,0
21.465203182151978,duren sawit,4.0,3.0,1.0,4.51085950651685,4.948759890378168,0,0,0,0,0,0,0,0,1,0
21.4887336795511,pulo gadung,3.0,2.0,1.0,4.912654885736052,4.61512051684126,0,0,0,0,0,0,0,0,1,0
21.752885254484713,pulo gadung,3.0,2.0,1.0,5.303304908059076,5.017279836814924,0,0,0,0,0,0,0,0,1,0
22.134252810900577,pulo gadung,4.0,3.0,2.0,4.663439094112067,5.017279836814924,0,0,0,0,0,0,0,0,1,0
22.428013929366653,cakung,6.0,4.0,2.0,6.248042874508429,5.905361848054571,0,0,0,0,0,0,0,0,1,0
22.898017558544208,pulo gadung,5.0,5.0,7.0,6.040254711277414,5.860786223465865,0,0,0,0,0,0,0,0,1,0
22.24932214065885,pulo gadung,3.0,3.0,3.0,5.303304908059076,5.017279836814924,0,0,0,0,0,0,0,0,1,0
